mention_id,mention,canonical_candidate,entity_type_suggestion,group_suggestion,source_file,char_offset,context,annotation_status,notes
IM00193,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3137437,"all trade into the baye, either in shallop, pinnaee, or ship, with- out the Governor's license, and without putting in security that neither himself nor his Company shall force or wrong the Indians, upon paine that, doing otherwise, they shalbe censured at their returne by the Governor and Counsell of Estate. All persons whatsoever upon the Sabaoth daye shall frequente divine service",seed_unreviewed,source language; never normalize to a single polity
IM00194,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3140311,"s present Governor, whereby the honour and dignity of his place and person, and so of the whole Colonie, might be brought into contempte, by which meanes what mischiefs might ensue from the Indians by disturbance of the peace or otherwise, may easily be conjectured. Some thinges of this relation Spelman confessed, but the most parte he denyed, excepte onely one matter of importance, a",seed_unreviewed,source language; never normalize to a single polity
IM00195,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3140883,"sin place. By which and by other reportes it seemeth he hath alienated the minde of Opochancano from this present Governour, and brought him in much disesteem, both with Opochancano and the Indians, and the whole Colony in danger of their slippery designes. The general assembly upon Poole’s testimony onely not willing to putt Spelman to the rigour and extremity of the !awe which migh",seed_unreviewed,source language; never normalize to a single polity
IM00196,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3235388,"you wilbe contente to obserue the very principle and rudiments of our Infant-Comonwealth; w% though nowe contemptible, your lo? may liue to see a flourishing Estate; maugre both Spaniards & Indians. The oecasion of this ships coming hither was an aceidental consortship in the West Indies w‘ the Tresurer an English man of warre also, licensed by a Cofiission from the Duke of Sauoye to",seed_unreviewed,source language; never normalize to a single polity
IM00197,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3236718,"ating in the meane while this warlike people (then whom for their small number, no prince can be serued w better) by his example to prepare their courages. Both those of our nation and the Indians also haue this Torride soffier bene visited w' great sicknes & mortality; w’ our good God (his name be blessed for it) hath reeompensed w‘* a maruelous plenty, suche as hath not bene seen s",seed_unreviewed,source language; never normalize to a single polity
IM00198,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3238016,"s country, three thinges there bee, w*> in fewe yeares may bring this Colony to perfection; the English plough, Vineyards, & Cattle. For the first, there be many grounds here cleared by the Indians to our handes, w** being muche worne out, will beare no more of their corne, w*"" requireth an extrordinary deale of sappe & sub- stance to nourish it: but of our graine of all sortes it wil",seed_unreviewed,source language; never normalize to a single polity
IM00199,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3238477,"ish wheat, tho the last haruest 1618. was onely shed upon the stubble, and so selfe- sowne, w'out any other manurance. In Iuly last so soon as we had reaped this selfe-sowen wheate, we sett Indian corne upon the same grounde, w is come up in great abundance; and so by this meanes we are to enjoye two crops in one yeare from off one & the same fielde. The [combined_page=1500] SEPTEMB",seed_unreviewed,source language; never normalize to a single polity
IM00200,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3250649,nd Counsell to aduise the said two gentlemen to rent out the greatest part of ther people to some honest and sufficent men of the Colonie tell Cristmas Come twelue month for jij barrell? of Indian Corne and 55' waight of tobace® a man weh might abundantlie serve them for victuall¢ and Apparrell for the yeare next ensuinge the expiraéon of ther time when as they should returne to the,seed_unreviewed,source language; never normalize to a single polity
IM00201,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3251753,Question beinge mad of the danger of his seate beinge far from any other Englishe Plantacén in the bottom of the bay Warrestogack he said he was Confident to make the place good against the Indians beinge a necke land and defended by his howse especially seeinge Lieftennant Basse and Ensigne washer are to ioyne wth hime who together wth his Com- panies will make vp a party of thirtye,seed_unreviewed,source language; never normalize to a single polity
IM00202,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3252318,"inge wth his remayin- der at Harrowatox in Consortship with Captaine Mathewes, both for his ease in buildinge ther beinge two howes allready builte to his hand and for his securitye against Indians tell he haue better strenthe and meanes to seatt. vpon the Colledge land for w** purpose he went to the same place wth Captaine Mathewes on Tewesday Night Nouemb 15: 1619: Lieftenant whita",seed_unreviewed,source language; never normalize to a single polity
IM00203,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3253273,"1507] 228 RECORDS OF THE VIRGINIA COMPANY Att the same Consultation Nouembr 11"" the gouernor demanded the opinion of the Counsell concerninge a piect revealed vnto him by Neue- mettanan an Indian Comonly Called by the name of Englishe Jacke wt"" the fethers at Charles hundredth y* 25 of october: as from the parte of Opachancamo who by the mouthe of the same Indian reqvired from the g",seed_unreviewed,source language; never normalize to a single polity
IM00204,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3253443,"y Neue- mettanan an Indian Comonly Called by the name of Englishe Jacke wt"" the fethers at Charles hundredth y* 25 of october: as from the parte of Opachancamo who by the mouthe of the same Indian reqvired from the governor some 8 or tenn Engleshe w* ther Armes to assiste hime in battell against a people dwelinge about a daies Jornye beyond the ffall€ Called Massituppamohtnock to bee",seed_unreviewed,source language; never normalize to a single polity
IM00205,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3254718,"warre might in time serue as well for priuatt vses of pitular psons as to furnishe y* intended Collidge this beinge a fayer opptunitye for the Aduanement of this blessed worke seinge those Indians are in noe sort willinge to sell or by fayer meanes to part wth their Children, lastly this Cworse at least for y° plsent might wine amity and Confidence from Jtoyatin the great Kinge from",seed_unreviewed,source language; never normalize to a single polity
IM00206,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3283237,"m (though young) yet a pper civill gent, and of good hopes, not long after restored him to his Command. Captaine Henry Spelman being aceused by Robte Poole (one of the inter- preto™ of the Indian language) of many crimes w might be pliudiciall to the State in generall, and to every mans safety in pticular, receiued Censure at this generall Assembly. But the Governo™ hoping he might",seed_unreviewed,source language; never normalize to a single polity
IM00207,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3293163,"tting his smale vessell, and purposeth this Inland sea this spring to make a new tryall. as he Called it ang ie “ - Capt Lawne at his arriuall seated himself in Wareskoyack Bay wth his the Indians Company, but by his owne syeknes and his peoples (wherein there was on one the improvideney) he quytted his Plantaton, went vpp to Charles Cyty, Cod towarde vi.and about Novemb' died. So hi",seed_unreviewed,source language; never normalize to a single polity
IM00208,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3405941,"I hope will not take it ill that I have So Charged thé for this pvision of victuall, being it is soe that I find this varyety of victuall to be much to the content and health of the people. Indian-corne allso of my owne I feede them with whereof I thanke the Lorde and praysed be his name, there is enough in the Country for all the people now Arived: theire Allovance I give thé exceed",seed_unreviewed,source language; never normalize to a single polity
IM00209,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3590847,"d_page=1676] 394 RECORDS OF THE VIRGINIA COMPANY as they shall be able to cleere manure order dresse, husband and vse, eyther in orchards, gardens, vineyards or for Tobacco, corne, mayz or Indian Wheat, oad, silk gras flaxe or hempe, or for pasture and hay for kine & other cattle or for plantinge of olyves, sewing or plantinge of cotton wooll Anyseed, Wormseed and the like, the same",seed_unreviewed,source language; never normalize to a single polity
IM00210,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3638536,e although god-bethanked this countrey meand€¢ in plentie of vict- uall euerie daie (as I shall make appeare in o* pticular by wrytinge) and wee haue found a waie to make soe good drinke of Indian corne as I ptest I haue diuers times refused to drinke good stronge Englishe beare and chosen to drinke that. 5° I speake it as a frend (w** is a heigh cofiindation) I find the Countrey to,seed_unreviewed,source language; never normalize to a single polity
IM00211,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3710934,"ers at Martins hundred would thinke themselues muche wronged, if any other should be sctt on worke to diuide their groundes. Besides, if that company intende (as I doe heare) to buy out the Indians of Chi- schiack, those twoe worthy gentlemen might perhaps speed a great deale better by chusing them a seate in those partes. Thus muche I thought good to signify in answer to M' Nicolas H",seed_unreviewed,source language; never normalize to a single polity
IM00212,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3791305,"supply them w'®, wt he shalbe repaid: and thus supplied wee hope they wilbe encoraged to bringe that so much desired worke to its pfeeéon Wee exeedingly approue yo"" course in takinge in of Indian families as beinge a great meanes to reduce that Nation to Civility and to the imbrace- ing of our Christian religeon; the blessed end wee haue proposed to o* selues in this Plantation and",seed_unreviewed,source language; never normalize to a single polity
IM00213,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,3796504,"specially haue a care to seat him neare some well inhabited place, that neither his Ginge be subiect to surprize, nor the Comoditie of glass and beade@ be vilified by to Comon a sale to the Indians And wee canot forbeare to deliu' ynto you the good opinion the Company has received of Liuetennt Whittakers for the good accompt given by him of his charge, but especially of his obedience",seed_unreviewed,source language; never normalize to a single polity
