candidate_id,mention,canonical_candidate,entity_type_suggestion,group_suggestion,mention_count,first_document_date,source_file,annotation_status,review_note
PC00353,Shipton,,PERSON,Virginia_Company_or_colonial_unverified,2,"NOVEMBER 19, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00354,Silkworme,,PERSON,Virginia_Company_or_colonial_unverified,2,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00355,Swinho,,PERSON,Virginia_Company_or_colonial_unverified,2,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00356,Symond Fortescue,,PERSON,Virginia_Company_or_colonial_unverified,2,"OCTOBER 31, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00357,Tho,,PERSON,Virginia_Company_or_colonial_unverified,2,"JANUARY 28, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00358,Thomas Gibbs,,PERSON,Virginia_Company_or_colonial_unverified,2,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00359,Thomas Iadwin,,PERSON,Virginia_Company_or_colonial_unverified,2,"JULY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00360,Thomas Jefferson’s,,PERSON,Virginia_Company_or_colonial_unverified,2,"May 20, 1700",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00361,Thomas Smiths,,PERSON,Virginia_Company_or_colonial_unverified,2,"FEBRUARY 27, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00362,Tobias Cooper,,PERSON,Virginia_Company_or_colonial_unverified,2,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00363,Viner,,PERSON,Virginia_Company_or_colonial_unverified,2,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00364,Virginia Miscellaneous Records,,PERSON,Virginia_Company_or_colonial_unverified,2,"December 10, 1606",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00365,Waymouth,,PERSON,Virginia_Company_or_colonial_unverified,2,"October 30, 1605",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00366,Welden,,PERSON,Virginia_Company_or_colonial_unverified,2,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00367,Wheately,,PERSON,Virginia_Company_or_colonial_unverified,2,"JANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00368,William Green,,PERSON,Virginia_Company_or_colonial_unverified,2,"December 10, 1746",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00369,William Tracy,,PERSON,Virginia_Company_or_colonial_unverified,2,"OCTOBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00370,Woodliffe,,PERSON,Virginia_Company_or_colonial_unverified,2,"JULY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00371,Writings,,PERSON,Virginia_Company_or_colonial_unverified,2,"January 16, 1795",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00372,Wythe,,PERSON,Virginia_Company_or_colonial_unverified,2,"January 16, 1795",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00373,Zouch,,PERSON,Virginia_Company_or_colonial_unverified,2,"October 30, 1605",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00374,2 Keepers,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00375,Abra,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00376,Abraham,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 14, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00377,Abraham Chamberlyn,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00378,Abraham Chamberlyne,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00379,Abraham Chamblen,,PERSON,Virginia_Company_or_colonial_unverified,1,"DECEMBER 4, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00380,Adventurers Counsell,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 27, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00381,Adventurer’s,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 27, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00382,Adwin,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 27, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00383,Alder,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00384,Alderman Iohnson,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 27, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00385,Alderman Johnsons,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 20, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00386,Alexander Maitland,,PERSON,Virginia_Company_or_colonial_unverified,1,"September 30, 1619",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00387,Alphabeticall,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 28, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00388,Anthony Gosnold,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 31, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00389,Anthony Jennings,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 14, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00390,Anthony Palmer,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00391,Anthony Wythers,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00392,"Anthony, M' Baynam",,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 22, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00393,Archer,,PERSON,Virginia_Company_or_colonial_unverified,1,"February 18, 1609",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00394,Arivall,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00395,Arthur Swaine,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00396,Arthur Swayne,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00397,Artificer,,PERSON,Virginia_Company_or_colonial_unverified,1,"November 20, 1606",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00398,Ashmolean Manuscripts,,PERSON,Virginia_Company_or_colonial_unverified,1,"April 28, 1613",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00399,Assignment Dated,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00400,Auen,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 30, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00401,Augustine Bullocke,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 27, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00402,Ayers,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00403,Bagwell,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00404,Bamforde,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00405,bargaine againe,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00406,Bargraues,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 20, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00407,Barker,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00408,Barnarde,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00409,Baron,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00410,Bartholomew,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
